,Ship Company,Enter Time,Out Time,Duration days,Duration hours,Total duration(Hours),Day difference
2141,SKR,2016-05-27 03:00:00,2016-05-27 08:00:00,1,19:00:00,43,-1 days +19:00:00
2142,DJS,2016-05-27 20:00:00,2016-05-27 22:00:00,1,22:00:00,46,-1 days +22:00:00
2143,SKR,2016-05-29 00:01:00,2016-05-29 04:00:00,1,20:01:00,44,-1 days +20:01:00
2144,SKR,2016-05-29 01:00:00,2016-05-29 03:00:00,1,22:00:00,46,-1 days +22:00:00
2145,SKR,2016-05-29 09:00:00,2016-05-29 12:00:00,1,21:00:00,45,-1 days +21:00:00
2146,SKR,2016-05-31 06:00:00,2016-05-31 09:00:00,1,21:00:00,45,-1 days +21:00:00
2147,HAS,2016-05-31 10:30:00,2016-05-31 13:00:00,1,21:30:00,45,-1 days +21:30:00
2148,SKR,2016-05-31 21:20:00,2016-06-01 02:00:00,1,19:20:00,43,-1 days +19:20:00
2149,SKR,2016-06-01 12:00:00,2016-06-01 15:00:00,1,21:00:00,45,-1 days +21:00:00
2150,HAS,2016-06-02 11:40:00,2016-06-02 13:00:00,1,22:40:00,46,-1 days +22:40:00
2151,SKR,2016-06-02 13:50:00,2016-06-02 17:00:00,1,20:50:00,44,-1 days +20:50:00
2152,SKR,2016-06-02 14:30:00,2016-06-02 17:00:00,1,21:30:00,45,-1 days +21:30:00
2153,DJS,2016-06-03 03:00:00,2016-06-03 05:00:00,1,22:00:00,46,-1 days +22:00:00
2154,CKL,2016-06-04 03:00:00,2016-06-04 06:00:00,1,21:00:00,45,-1 days +21:00:00
2155,SKR,2016-06-04 13:00:00,2016-06-04 16:00:00,1,21:00:00,45,-1 days +21:00:00
2156,SKR,2016-06-04 22:00:00,2016-06-05 02:00:00,1,20:00:00,44,-1 days +20:00:00
2157,SKR,2016-06-05 03:30:00,2016-06-05 08:00:00,1,19:30:00,43,-1 days +19:30:00
2158,SKR,2016-06-07 07:30:00,2016-06-07 09:00:00,1,22:30:00,46,-1 days +22:30:00
2159,HAS,2016-06-07 10:00:00,2016-06-07 12:00:00,1,22:00:00,46,-1 days +22:00:00
2160,SKR,2016-06-07 13:40:00,2016-06-07 15:40:00,1,22:00:00,46,-1 days +22:00:00
2161,SKR,2016-06-09 05:00:00,2016-06-09 09:00:00,1,20:00:00,44,-1 days +20:00:00
2162,HAS,2016-06-09 10:30:00,2016-06-09 13:00:00,1,21:30:00,45,-1 days +21:30:00
2163,SKR,2016-06-10 01:10:00,2016-06-10 05:00:00,1,20:10:00,44,-1 days +20:10:00
2164,DJS,2016-06-10 06:00:00,2016-06-10 08:00:00,1,22:00:00,46,-1 days +22:00:00
2165,CKL,2016-06-11 05:20:00,2016-06-11 07:00:00,1,22:20:00,46,-1 days +22:20:00
2166,SKR,2016-06-11 20:00:00,2016-06-11 23:00:00,1,21:00:00,45,-1 days +21:00:00
2167,SKR,2016-06-11 22:00:00,2016-06-12 04:00:00,1,18:00:00,42,-1 days +18:00:00
2168,SKR,2016-06-12 06:00:00,2016-06-12 11:00:00,1,19:00:00,43,-1 days +19:00:00
2169,SKR,2016-06-14 01:00:00,2016-06-14 04:00:00,1,21:00:00,45,-1 days +21:00:00
2170,HAS,2016-06-14 10:00:00,2016-06-14 13:00:00,1,21:00:00,45,-1 days +21:00:00
2171,SKR,2016-06-15 11:00:00,2016-06-15 14:00:00,1,21:00:00,45,-1 days +21:00:00
2172,SKR,2016-06-16 05:00:00,2016-06-16 08:00:00,1,21:00:00,45,-1 days +21:00:00
2173,HAS,2016-06-16 09:40:00,2016-06-16 12:00:00,1,21:40:00,45,-1 days +21:40:00
2174,CKL,2016-06-16 11:10:00,2016-06-16 18:00:00,1,17:10:00,41,-1 days +17:10:00
2175,SKR,2016-06-16 22:00:00,2016-06-17 02:00:00,1,20:00:00,44,-1 days +20:00:00
2176,SKR,2016-06-18 18:00:00,2016-06-18 22:00:00,1,20:00:00,44,-1 days +20:00:00
2177,SKR,2016-06-19 00:50:00,2016-06-19 06:00:00,1,18:50:00,42,-1 days +18:50:00
2178,SKR,2016-06-19 09:00:00,2016-06-19 13:00:00,1,20:00:00,44,-1 days +20:00:00
2179,SKR,2016-06-21 01:00:00,2016-06-21 03:00:00,1,22:00:00,46,-1 days +22:00:00
2180,HAS,2016-06-21 09:00:00,2016-06-21 11:00:00,1,22:00:00,46,-1 days +22:00:00
2181,SKR,2016-06-21 20:13:00,2016-06-21 23:00:00,1,21:13:00,45,-1 days +21:13:00
2182,SKR,2016-06-22 11:00:00,2016-06-22 14:00:00,1,21:00:00,45,-1 days +21:00:00
2183,CKL,2016-06-23 11:00:00,2016-06-23 13:00:00,1,22:00:00,46,-1 days +22:00:00
2184,SKR,2016-06-23 14:50:00,2016-06-23 18:00:00,1,20:50:00,44,-1 days +20:50:00
2185,SKR,2016-06-24 01:00:00,2016-06-24 05:00:00,1,20:00:00,44,-1 days +20:00:00
2186,DJS,2016-06-24 20:45:00,2016-06-24 22:00:00,1,22:45:00,46,-1 days +22:45:00
2187,HAS,2016-06-25 00:01:00,2016-06-25 03:00:00,1,21:01:00,45,-1 days +21:01:00
2188,SKR,2016-06-25 20:00:00,2016-06-26 00:00:00,1,20:00:00,44,-1 days +20:00:00
2189,SKR,2016-06-26 01:45:00,2016-06-26 04:00:00,1,21:45:00,45,-1 days +21:45:00
2190,SKR,2016-06-26 07:20:00,2016-06-26 13:00:00,1,18:20:00,42,-1 days +18:20:00
2191,SKR,2016-06-26 11:00:00,2016-06-26 13:00:00,1,22:00:00,46,-1 days +22:00:00
2192,SKR,2016-06-28 04:10:00,2016-06-28 07:00:00,1,21:10:00,45,-1 days +21:10:00
2193,HAS,2016-06-28 07:00:00,2016-06-28 12:00:00,1,19:00:00,43,-1 days +19:00:00
2194,SKR,2016-06-28 21:50:00,2016-06-29 00:30:00,1,21:20:00,45,-1 days +21:20:00
2195,SKR,2016-06-29 12:00:00,2016-06-29 15:00:00,1,21:00:00,45,-1 days +21:00:00
2196,CKL,2016-06-30 03:15:00,2016-06-30 09:00:00,1,18:15:00,42,-1 days +18:15:00
2197,SKR,2016-06-30 10:00:00,2016-06-30 12:00:00,1,22:00:00,46,-1 days +22:00:00
2198,SKR,2016-06-30 23:20:00,2016-07-01 02:00:00,1,21:20:00,45,-1 days +21:20:00
2199,HAS,2016-07-01 01:20:00,2016-07-01 03:00:00,1,22:20:00,46,-1 days +22:20:00
2200,SKR,2016-07-02 21:05:00,2016-07-03 04:00:00,1,17:05:00,41,-1 days +17:05:00
2201,SKR,2016-07-02 23:20:00,2016-07-03 04:00:00,1,19:20:00,43,-1 days +19:20:00
2202,SKR,2016-07-03 05:50:00,2016-07-03 12:00:00,1,17:50:00,41,-1 days +17:50:00
2203,SKR,2016-07-05 00:20:00,2016-07-05 03:00:00,1,21:20:00,45,-1 days +21:20:00
2204,HAS,2016-07-05 10:00:00,2016-07-05 13:00:00,1,21:00:00,45,-1 days +21:00:00
2205,SKR,2016-07-06 13:00:00,2016-07-06 18:00:00,1,19:00:00,43,-1 days +19:00:00
2206,SKR,2016-07-07 06:30:00,2016-07-07 08:00:00,1,22:30:00,46,-1 days +22:30:00
2207,CKL,2016-07-07 07:20:00,2016-07-07 11:00:00,1,20:20:00,44,-1 days +20:20:00
2208,SKR,2016-07-07 21:20:00,2016-07-08 02:00:00,1,19:20:00,43,-1 days +19:20:00
2209,DJS,2016-07-08 07:40:00,2016-07-08 10:00:00,1,21:40:00,45,-1 days +21:40:00
2210,SKR,2016-07-10 05:25:00,2016-07-10 10:30:00,1,18:55:00,42,-1 days +18:55:00
2211,SKR,2016-07-10 05:50:00,2016-07-10 10:00:00,1,19:50:00,43,-1 days +19:50:00
2212,SKR,2016-07-10 11:10:00,2016-07-10 14:00:00,1,21:10:00,45,-1 days +21:10:00
2213,SKR,2016-07-11 08:00:00,2016-07-11 10:00:00,1,22:00:00,46,-1 days +22:00:00
2214,SKR,2016-07-11 23:53:00,2016-07-12 03:00:00,1,20:53:00,44,-1 days +20:53:00
2215,HAS,2016-07-12 03:10:00,2016-07-12 06:00:00,1,21:10:00,45,-1 days +21:10:00
2216,SKR,2016-07-13 12:20:00,2016-07-13 16:00:00,1,20:20:00,44,-1 days +20:20:00
2217,CKL,2016-07-14 05:45:00,2016-07-14 12:00:00,1,17:45:00,41,-1 days +17:45:00
2218,SKR,2016-07-15 05:00:00,2016-07-15 08:00:00,1,21:00:00,45,-1 days +21:00:00
2219,DJS,2016-07-15 07:00:00,2016-07-15 10:00:00,1,21:00:00,45,-1 days +21:00:00
2220,HAS,2016-07-15 11:30:00,2016-07-15 14:00:00,1,21:30:00,45,-1 days +21:30:00
2221,SKR,2016-07-15 13:00:00,2016-07-15 16:00:00,1,21:00:00,45,-1 days +21:00:00
2222,SKR,2016-07-16 23:05:00,2016-07-17 03:00:00,1,20:05:00,44,-1 days +20:05:00
2223,SKR,2016-07-17 00:01:00,2016-07-17 04:00:00,1,20:01:00,44,-1 days +20:01:00
2224,SKR,2016-07-18 07:00:00,2016-07-18 14:00:00,1,17:00:00,41,-1 days +17:00:00
2225,SKR,2016-07-18 18:20:00,2016-07-19 04:00:00,1,14:20:00,38,-1 days +14:20:00
2226,HAS,2016-07-19 10:00:00,2016-07-19 12:00:00,1,22:00:00,46,-1 days +22:00:00
2227,SKR,2016-07-20 12:50:00,2016-07-20 16:00:00,1,20:50:00,44,-1 days +20:50:00
2228,CKL,2016-07-21 03:05:00,2016-07-21 11:00:00,1,16:05:00,40,-1 days +16:05:00
2229,SKR,2016-07-21 08:09:00,2016-07-21 12:00:00,1,20:09:00,44,-1 days +20:09:00
2230,HAS,2016-07-21 14:10:00,2016-07-21 17:00:00,1,21:10:00,45,-1 days +21:10:00
2231,SKR,2016-07-22 03:00:00,2016-07-22 06:00:00,1,21:00:00,45,-1 days +21:00:00
2232,SKR,2016-07-23 13:25:00,2016-07-23 16:00:00,1,21:25:00,45,-1 days +21:25:00
2233,SKR,2016-07-24 01:00:00,2016-07-24 05:00:00,1,20:00:00,44,-1 days +20:00:00
2234,SKR,2016-07-24 14:00:00,2016-07-24 16:00:00,1,22:00:00,46,-1 days +22:00:00
2235,SKR,2016-07-26 01:00:00,2016-07-26 04:00:00,1,21:00:00,45,-1 days +21:00:00
2236,HAS,2016-07-26 10:05:00,2016-07-26 12:00:00,1,22:05:00,46,-1 days +22:05:00
2237,SKR,2016-07-27 14:10:00,2016-07-27 20:00:00,1,18:10:00,42,-1 days +18:10:00
2238,SKR,2016-07-27 15:30:00,2016-07-27 18:00:00,1,21:30:00,45,-1 days +21:30:00
2239,SKR,2016-07-28 04:50:00,2016-07-28 09:00:00,1,19:50:00,43,-1 days +19:50:00
2240,CKL,2016-07-28 21:30:00,2016-07-29 00:00:00,1,21:30:00,45,-1 days +21:30:00
2241,SKR,2016-07-28 21:56:00,2016-07-29 02:00:00,1,19:56:00,43,-1 days +19:56:00
2242,SKR,2016-07-30 10:00:00,2016-07-30 12:00:00,1,22:00:00,46,-1 days +22:00:00
2243,SKR,2016-07-31 19:15:00,2016-07-31 23:00:00,1,20:15:00,44,-1 days +20:15:00
2244,SKR,2016-08-02 01:00:00,2016-08-02 04:00:00,1,21:00:00,45,-1 days +21:00:00
2245,HAS,2016-08-02 10:20:00,2016-08-02 12:00:00,1,22:20:00,46,-1 days +22:20:00
2246,SKR,2016-08-03 17:10:00,2016-08-03 20:00:00,1,21:10:00,45,-1 days +21:10:00
2247,SKR,2016-08-04 04:00:00,2016-08-04 06:00:00,1,22:00:00,46,-1 days +22:00:00
2248,CKL,2016-08-04 07:00:00,2016-08-04 10:00:00,1,21:00:00,45,-1 days +21:00:00
2249,SKR,2016-08-05 03:30:00,2016-08-05 06:00:00,1,21:30:00,45,-1 days +21:30:00
2250,SKR,2016-08-06 15:00:00,2016-08-06 18:00:00,1,21:00:00,45,-1 days +21:00:00
2251,SKR,2016-08-07 01:15:00,2016-08-07 03:30:00,1,21:45:00,45,-1 days +21:45:00
2252,SKR,2016-08-09 01:50:00,2016-08-09 05:00:00,1,20:50:00,44,-1 days +20:50:00
2253,HAS,2016-08-09 11:10:00,2016-08-09 13:00:00,1,22:10:00,46,-1 days +22:10:00
2254,SKR,2016-08-10 06:50:00,2016-08-10 09:00:00,1,21:50:00,45,-1 days +21:50:00
2255,SKR,2016-08-11 05:10:00,2016-08-11 09:00:00,1,20:10:00,44,-1 days +20:10:00
2256,CKL,2016-08-11 06:00:00,2016-08-11 11:00:00,1,19:00:00,43,-1 days +19:00:00
2257,SKR,2016-08-11 19:00:00,2016-08-11 23:00:00,1,20:00:00,44,-1 days +20:00:00
2258,DJS,2016-08-12 04:00:00,2016-08-12 06:00:00,1,22:00:00,46,-1 days +22:00:00
2259,SKR,2016-08-14 01:00:00,2016-08-14 04:00:00,1,21:00:00,45,-1 days +21:00:00
2260,SKR,2016-08-14 08:00:00,2016-08-14 10:00:00,1,22:00:00,46,-1 days +22:00:00
2261,SKR,2016-08-14 15:00:00,2016-08-14 18:00:00,1,21:00:00,45,-1 days +21:00:00
2262,SKR,2016-08-15 21:00:00,2016-08-16 03:00:00,1,18:00:00,42,-1 days +18:00:00
2263,HAS,2016-08-16 10:00:00,2016-08-16 12:00:00,1,22:00:00,46,-1 days +22:00:00
2264,SKR,2016-08-17 11:00:00,2016-08-17 13:00:00,1,22:00:00,46,-1 days +22:00:00
2265,SKR,2016-08-18 03:00:00,2016-08-18 06:00:00,1,21:00:00,45,-1 days +21:00:00
2266,SKR,2016-08-19 00:08:00,2016-08-19 03:00:00,1,21:08:00,45,-1 days +21:08:00
2267,DJS,2016-08-19 03:00:00,2016-08-19 05:00:00,1,22:00:00,46,-1 days +22:00:00
2268,SKR,2016-08-20 11:00:00,2016-08-20 13:00:00,1,22:00:00,46,-1 days +22:00:00
2269,SKR,2016-08-21 07:50:00,2016-08-21 10:00:00,1,21:50:00,45,-1 days +21:50:00
2270,SKR,2016-08-23 02:00:00,2016-08-23 04:00:00,1,22:00:00,46,-1 days +22:00:00
2271,HAS,2016-08-23 10:00:00,2016-08-23 13:00:00,1,21:00:00,45,-1 days +21:00:00
2272,SKR,2016-08-24 13:00:00,2016-08-24 16:00:00,1,21:00:00,45,-1 days +21:00:00
2273,SKR,2016-08-25 04:00:00,2016-08-25 06:00:00,1,22:00:00,46,-1 days +22:00:00
2274,SKR,2016-08-25 18:35:00,2016-08-25 22:00:00,1,20:35:00,44,-1 days +20:35:00
2275,CKL,2016-08-28 11:00:00,2016-08-28 15:00:00,1,20:00:00,44,-1 days +20:00:00
2276,SKR,2016-08-28 14:00:00,2016-08-28 17:00:00,1,21:00:00,45,-1 days +21:00:00
2277,HAS,2016-08-29 21:00:00,2016-08-30 08:00:00,1,13:00:00,37,-1 days +13:00:00
2278,SKR,2016-08-30 09:00:00,2016-08-30 12:00:00,1,21:00:00,45,-1 days +21:00:00
2279,SKR,2016-08-31 16:30:00,2016-08-31 19:00:00,1,21:30:00,45,-1 days +21:30:00
2280,SKR,2016-09-01 06:00:00,2016-09-01 08:00:00,1,22:00:00,46,-1 days +22:00:00
2281,SKR,2016-09-02 15:40:00,2016-09-02 18:00:00,1,21:40:00,45,-1 days +21:40:00
2282,DJS,2016-09-03 06:00:00,2016-09-03 08:00:00,1,22:00:00,46,-1 days +22:00:00
2283,SKR,2016-09-03 09:50:00,2016-09-03 12:00:00,1,21:50:00,45,-1 days +21:50:00
2284,DJS,2016-09-03 13:34:00,2016-09-03 19:00:00,1,18:34:00,42,-1 days +18:34:00
2285,SKR,2016-09-04 09:00:00,2016-09-04 11:00:00,1,22:00:00,46,-1 days +22:00:00
2286,CKL,2016-09-04 15:25:00,2016-09-04 17:00:00,1,22:25:00,46,-1 days +22:25:00
2287,SKR,2016-09-06 02:30:00,2016-09-06 05:00:00,1,21:30:00,45,-1 days +21:30:00
2288,HAS,2016-09-06 10:00:00,2016-09-06 12:00:00,1,22:00:00,46,-1 days +22:00:00
2289,SKR,2016-09-07 14:00:00,2016-09-07 17:00:00,1,21:00:00,45,-1 days +21:00:00
2290,SKR,2016-09-08 07:30:00,2016-09-08 10:30:00,1,21:00:00,45,-1 days +21:00:00
2291,HAS,2016-09-08 11:20:00,2016-09-08 13:00:00,1,22:20:00,46,-1 days +22:20:00
2292,SKR,2016-09-08 15:00:00,2016-09-08 23:00:00,1,16:00:00,40,-1 days +16:00:00
2293,DJS,2016-09-09 02:30:00,2016-09-09 05:00:00,1,21:30:00,45,-1 days +21:30:00
2294,CKL,2016-09-10 06:20:00,2016-09-10 10:00:00,1,20:20:00,44,-1 days +20:20:00
2295,SKR,2016-09-10 11:45:00,2016-09-10 14:00:00,1,21:45:00,45,-1 days +21:45:00
2296,SKR,2016-09-13 07:00:00,2016-09-13 10:00:00,1,21:00:00,45,-1 days +21:00:00
2297,HAS,2016-09-13 10:00:00,2016-09-13 15:00:00,1,19:00:00,43,-1 days +19:00:00
2298,SKR,2016-09-14 05:00:00,2016-09-14 07:00:00,1,22:00:00,46,-1 days +22:00:00
2299,SKR,2016-09-14 13:15:00,2016-09-14 16:00:00,1,21:15:00,45,-1 days +21:15:00
2300,CKL,2016-09-15 02:20:00,2016-09-15 06:00:00,1,20:20:00,44,-1 days +20:20:00
2301,SKR,2016-09-16 15:00:00,2016-09-16 20:00:00,1,19:00:00,43,-1 days +19:00:00
2302,HAS,2016-09-21 21:30:00,2016-09-21 23:00:00,1,22:30:00,46,-1 days +22:30:00
2303,CKL,2016-09-24 12:00:00,2016-09-24 15:00:00,1,21:00:00,45,-1 days +21:00:00
2304,SKR,2016-09-24 23:40:00,2016-09-25 04:00:00,1,19:40:00,43,-1 days +19:40:00
2305,SKR,2016-09-25 05:00:00,2016-09-25 07:00:00,1,22:00:00,46,-1 days +22:00:00
2306,SKR,2016-09-27 01:20:00,2016-09-27 04:00:00,1,21:20:00,45,-1 days +21:20:00
2307,HAS,2016-09-27 10:00:00,2016-09-27 12:00:00,1,22:00:00,46,-1 days +22:00:00
2308,SKR,2016-09-28 15:10:00,2016-09-28 21:00:00,1,18:10:00,42,-1 days +18:10:00
2309,SKR,2016-09-29 04:00:00,2016-09-29 06:00:00,1,22:00:00,46,-1 days +22:00:00
2310,SKR,2016-09-30 01:10:00,2016-09-30 06:00:00,1,19:10:00,43,-1 days +19:10:00
2311,CKL,2016-09-30 11:30:00,2016-09-30 16:00:00,1,19:30:00,43,-1 days +19:30:00
2312,DJS,2016-10-01 04:30:00,2016-10-01 06:00:00,1,22:30:00,46,-1 days +22:30:00
2313,SKR,2016-10-01 08:00:00,2016-10-01 10:00:00,1,22:00:00,46,-1 days +22:00:00
2314,SKR,2016-10-02 17:00:00,2016-10-02 19:00:00,1,22:00:00,46,-1 days +22:00:00
2315,SKR,2016-10-04 04:20:00,2016-10-04 07:00:00,1,21:20:00,45,-1 days +21:20:00
2316,HAS,2016-10-04 08:00:00,2016-10-04 10:00:00,1,22:00:00,46,-1 days +22:00:00
2317,SKR,2016-10-07 03:00:00,2016-10-07 09:00:00,1,18:00:00,42,-1 days +18:00:00
2318,HAS,2016-10-07 20:08:00,2016-10-07 22:00:00,1,22:08:00,46,-1 days +22:08:00
2319,CKL,2016-10-09 08:00:00,2016-10-09 15:30:00,1,16:30:00,40,-1 days +16:30:00
2320,HAS,2016-10-12 00:10:00,2016-10-12 03:00:00,1,21:10:00,45,-1 days +21:10:00
2321,SKR,2016-10-12 12:15:00,2016-10-12 16:00:00,1,20:15:00,44,-1 days +20:15:00
2322,SKR,2016-10-13 18:20:00,2016-10-13 22:00:00,1,20:20:00,44,-1 days +20:20:00
2323,DJS,2016-10-14 06:50:00,2016-10-14 10:30:00,1,20:20:00,44,-1 days +20:20:00
2324,SKR,2016-10-14 06:50:00,2016-10-14 10:00:00,1,20:50:00,44,-1 days +20:50:00
2325,HAS,2016-10-14 10:50:00,2016-10-14 12:00:00,1,22:50:00,46,-1 days +22:50:00
2326,SKR,2016-10-15 22:00:00,2016-10-16 04:00:00,1,18:00:00,42,-1 days +18:00:00
2327,SKR,2016-10-16 18:20:00,2016-10-16 20:30:00,1,21:50:00,45,-1 days +21:50:00
2328,CKL,2016-10-17 08:00:00,2016-10-17 11:00:00,1,21:00:00,45,-1 days +21:00:00
2329,SKR,2016-10-18 01:00:00,2016-10-18 04:30:00,1,20:30:00,44,-1 days +20:30:00
2330,HAS,2016-10-18 10:00:00,2016-10-18 13:00:00,1,21:00:00,45,-1 days +21:00:00
2331,SKR,2016-10-19 15:20:00,2016-10-19 17:30:00,1,21:50:00,45,-1 days +21:50:00
2332,SKR,2016-10-20 05:00:00,2016-10-20 08:30:00,1,20:30:00,44,-1 days +20:30:00
2333,HAS,2016-10-20 18:00:00,2016-10-20 21:00:00,1,21:00:00,45,-1 days +21:00:00
2334,SKR,2016-10-22 03:00:00,2016-10-22 06:00:00,1,21:00:00,45,-1 days +21:00:00
2335,SKR,2016-10-22 08:00:00,2016-10-22 10:00:00,1,22:00:00,46,-1 days +22:00:00
2336,CKL,2016-10-23 05:00:00,2016-10-23 09:00:00,1,20:00:00,44,-1 days +20:00:00
2337,SKR,2016-10-24 09:30:00,2016-10-24 13:00:00,1,20:30:00,44,-1 days +20:30:00
2338,SKR,2016-10-24 21:00:00,2016-10-25 05:00:00,1,16:00:00,40,-1 days +16:00:00
2339,HAS,2016-10-25 05:40:00,2016-10-25 15:00:00,1,14:40:00,38,-1 days +14:40:00
2340,SKR,2016-10-26 15:30:00,2016-10-26 18:00:00,1,21:30:00,45,-1 days +21:30:00
2341,SKR,2016-10-27 07:00:00,2016-10-27 10:00:00,1,21:00:00,45,-1 days +21:00:00
2342,HAS,2016-10-28 03:00:00,2016-10-28 06:00:00,1,21:00:00,45,-1 days +21:00:00
2343,DJS,2016-10-28 04:10:00,2016-10-28 07:00:00,1,21:10:00,45,-1 days +21:10:00
2344,SKR,2016-10-28 07:50:00,2016-10-28 11:00:00,1,20:50:00,44,-1 days +20:50:00
2345,SKR,2016-10-29 16:00:00,2016-10-29 19:00:00,1,21:00:00,45,-1 days +21:00:00
2346,CKL,2016-10-30 17:00:00,2016-10-30 20:00:00,1,21:00:00,45,-1 days +21:00:00
2347,SKR,2016-11-01 04:40:00,2016-11-01 09:00:00,1,19:40:00,43,-1 days +19:40:00
2348,SKR,2016-11-02 13:20:00,2016-11-03 00:00:00,1,13:20:00,37,-1 days +13:20:00
2349,SKR,2016-11-03 05:00:00,2016-11-03 11:00:00,1,18:00:00,42,-1 days +18:00:00
2350,SKR,2016-11-03 18:00:00,2016-11-03 23:00:00,1,19:00:00,43,-1 days +19:00:00
2351,HAS,2016-11-04 05:10:00,2016-11-04 07:00:00,1,22:10:00,46,-1 days +22:10:00
2352,DJS,2016-11-04 09:00:00,2016-11-04 12:00:00,1,21:00:00,45,-1 days +21:00:00
2353,SKR,2016-11-05 08:00:00,2016-11-05 10:30:00,1,21:30:00,45,-1 days +21:30:00
2354,CKL,2016-11-06 15:30:00,2016-11-06 18:00:00,1,21:30:00,45,-1 days +21:30:00
2355,SKR,2016-11-06 16:00:00,2016-11-06 18:00:00,1,22:00:00,46,-1 days +22:00:00
2356,SKR,2016-11-07 22:00:00,2016-11-08 02:00:00,1,20:00:00,44,-1 days +20:00:00
2357,HAS,2016-11-08 17:00:00,2016-11-08 19:00:00,1,22:00:00,46,-1 days +22:00:00
2358,SKR,2016-11-09 15:30:00,2016-11-09 17:00:00,1,22:30:00,46,-1 days +22:30:00
2359,SKR,2016-11-10 05:00:00,2016-11-10 08:00:00,1,21:00:00,45,-1 days +21:00:00
2360,SKR,2016-11-10 20:45:00,2016-11-10 23:00:00,1,21:45:00,45,-1 days +21:45:00
2361,DJS,2016-11-11 04:20:00,2016-11-11 08:00:00,1,20:20:00,44,-1 days +20:20:00
2362,CKL,2016-11-12 03:40:00,2016-11-12 09:00:00,1,18:40:00,42,-1 days +18:40:00
2363,SKR,2016-11-12 09:40:00,2016-11-12 12:00:00,1,21:40:00,45,-1 days +21:40:00
2364,SKR,2016-11-13 09:00:00,2016-11-13 11:00:00,1,22:00:00,46,-1 days +22:00:00
2365,SKR,2016-11-15 03:45:00,2016-11-15 06:35:00,1,21:10:00,45,-1 days +21:10:00
2366,HAS,2016-11-15 08:00:00,2016-11-15 11:00:00,1,21:00:00,45,-1 days +21:00:00
2367,SKR,2016-11-16 15:00:00,2016-11-16 16:00:00,1,23:00:00,47,-1 days +23:00:00
2368,SKR,2016-11-17 03:30:00,2016-11-17 07:00:00,1,20:30:00,44,-1 days +20:30:00
2369,HAS,2016-11-17 16:50:00,2016-11-17 18:00:00,1,22:50:00,46,-1 days +22:50:00
2370,CKL,2016-11-18 07:15:00,2016-11-18 14:00:00,1,17:15:00,41,-1 days +17:15:00
2371,DJS,2016-11-19 08:00:00,2016-11-19 10:00:00,1,22:00:00,46,-1 days +22:00:00
2372,SKR,2016-11-19 10:50:00,2016-11-19 17:00:00,1,17:50:00,41,-1 days +17:50:00
2373,SKR,2016-11-21 03:15:00,2016-11-21 07:00:00,1,20:15:00,44,-1 days +20:15:00
2374,SKR,2016-11-22 02:10:00,2016-11-22 06:00:00,1,20:10:00,44,-1 days +20:10:00
2375,HAS,2016-11-22 10:10:00,2016-11-22 12:00:00,1,22:10:00,46,-1 days +22:10:00
2376,SKR,2016-11-23 13:50:00,2016-11-23 15:00:00,1,22:50:00,46,-1 days +22:50:00
2377,SKR,2016-11-24 05:25:00,2016-11-24 07:30:00,1,21:55:00,45,-1 days +21:55:00
2378,SKR,2016-11-24 15:15:00,2016-11-24 20:00:00,1,19:15:00,43,-1 days +19:15:00
2379,DJS,2016-11-25 03:35:00,2016-11-25 07:00:00,1,20:35:00,44,-1 days +20:35:00
2380,HAS,2016-11-25 04:10:00,2016-11-25 05:00:00,1,23:10:00,47,-1 days +23:10:00
2381,SKR,2016-11-26 09:25:00,2016-11-26 11:00:00,1,22:25:00,46,-1 days +22:25:00
2382,SKR,2016-11-26 21:30:00,2016-11-27 00:15:00,1,21:15:00,45,-1 days +21:15:00
2383,CKL,2016-11-27 07:40:00,2016-11-27 12:00:00,1,19:40:00,43,-1 days +19:40:00
2384,SKR,2016-11-29 06:00:00,2016-11-29 10:00:00,1,20:00:00,44,-1 days +20:00:00
2385,HAS,2016-11-29 10:30:00,2016-11-29 13:00:00,1,21:30:00,45,-1 days +21:30:00
2386,SKR,2016-11-30 14:00:00,2016-11-30 17:00:00,1,21:00:00,45,-1 days +21:00:00
2387,SKR,2016-12-01 08:25:00,2016-12-01 12:00:00,1,20:25:00,44,-1 days +20:25:00
2388,SKR,2016-12-02 03:00:00,2016-12-02 06:00:00,1,21:00:00,45,-1 days +21:00:00
2389,DJS,2016-12-02 03:40:00,2016-12-02 05:00:00,1,22:40:00,46,-1 days +22:40:00
2390,SKR,2016-12-03 23:00:00,2016-12-04 04:00:00,1,19:00:00,43,-1 days +19:00:00
2391,CKL,2016-12-04 05:20:00,2016-12-04 09:00:00,1,20:20:00,44,-1 days +20:20:00
2392,HAS,2016-12-06 07:10:00,2016-12-06 10:00:00,1,21:10:00,45,-1 days +21:10:00
2393,SKR,2016-12-07 15:00:00,2016-12-07 19:00:00,1,20:00:00,44,-1 days +20:00:00
2394,SKR,2016-12-08 05:20:00,2016-12-08 09:00:00,1,20:20:00,44,-1 days +20:20:00
2395,SKR,2016-12-09 00:50:00,2016-12-09 03:00:00,1,21:50:00,45,-1 days +21:50:00
2396,HAS,2016-12-09 04:30:00,2016-12-09 06:30:00,1,22:00:00,46,-1 days +22:00:00
2397,SKR,2016-12-10 11:00:00,2016-12-10 14:00:00,1,21:00:00,45,-1 days +21:00:00
2398,SKR,2016-12-11 00:20:00,2016-12-11 05:30:00,1,18:50:00,42,-1 days +18:50:00
